Date,AXP,BA,CVX,DIS,DWDP,GE,HPQ,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,PG,WFC,WMT,XOM
2015-01-26,-0.00991476015044146,-0.004093857275726975,0.01882023626737972,0.002635842335890537,-0.00022430614493496037,0.004483507048020918,-0.031426796422437064,0.003138700670959338,0.0005870189059589137,0.0015866386035741087,-0.007183453320578792,0.012318030743519337,0.001340284429208971,0.0052670591141268375,-0.003609844369404147,-0.005566174640941668,0.005990447807766142,0.0013549143832101151,0.00952676960615495
2015-01-27,-0.010863195137541304,-0.011930383555045943,-0.0057105161455135445,-0.010585399549005281,-0.008790924539540335,-0.008576809066953572,-0.038849855127823574,-0.017353719848571814,-0.0016639492729533245,-0.010091315265694512,-0.014287840199101343,-0.012205967765727799,-0.003721112835356699,-0.0041475108317321485,-0.09709866519085075,-0.03510335567348122,-0.011450033801119197,-0.012488805750718868,-0.008866581424666009
2015-01-28,-0.008164255417026922,0.052636036128475894,-0.04293718438555505,-0.01393096365337776,-0.026148423431118673,-0.022398143637990753,-0.005367817947987685,-0.013891919375019768,-0.005993048620304364,-0.02613928664390297,-0.011149429114137188,-0.008859318200788557,0.0018927910550621263,-0.017902155306555922,-0.03506610522653819,-0.01561444008069568,-0.015409927919255662,-0.008144718153663355,-0.03354148992751149
2015-01-29,0.0032980614296755917,0.056656871429344946,-0.006869461797635701,0.0059177042379143785,0.04498727633981847,0.010016736315040298,0.015487502413801035,0.025601695839512217,0.008829670369546072,0.016663934739053143,0.00428471640852468,0.0493371505953073,0.013270167690778933,0.010361180749964394,0.019712190961794995,0.006088374793167262,0.01143717340164363,0.010313079251059953,-0.004215840196686749
2015-01-30,-0.01610420898087117,-0.01644230163398941,-0.004573593833388401,-0.024542649991283305,0.0033272205964784973,-0.007922001349022878,-0.04359684964902266,-0.014055146718639833,-0.022122004387531646,-0.02344485416392672,-0.022337952437990527,-0.008938739926549033,-0.02332440078425524,-0.029584561178139346,-0.03907789330622258,-0.016239580298599066,-0.016049186144760252,-0.03173398308801101,-0.0018285387372642958
2015-02-02,0.0176883778612007,0.0061035674522269545,0.03384927676555005,0.01060772768097884,0.0013276995428856964,0.013306000985177313,0.00936629253576493,0.008767122924790982,0.006866704332783691,0.01984595052263982,0.010149990335122094,0.0007569802780924562,0.012977760613421374,0.009904251926632579,0.021548319133042337,0.009798854940552992,0.016996547347829516,0.008553404103456508,0.024407996825343226
2015-02-03,0.019293994417616922,0.007357025963326436,0.0321936744387461,0.023330560209286588,0.03626465854874228,0.010681989064272202,0.035025319643886554,0.024336120091469127,0.016036456887198902,0.022284607290413483,0.0009614038742116193,0.015126463415544578,0.009202240640674653,0.0022969572875179978,0.007722149869366035,0.009703869530644837,0.012046159073735296,0.005584779366234471,0.02937043595207456
2015-02-04,-0.001434139092312492,-0.000814960047573976,-0.010831545113268781,0.0735308804759418,-0.014391635559872551,-0.01274928016546184,0.0034358779528598227,-0.009574296972464147,-0.010793905991640429,-0.006012625319539833,0.0012002476742467572,0.0013832993553304362,-0.006833042967198999,-0.0328170559215164,0.005752629202297577,-0.0018634221541145024,-0.0013191936468186505,0.0053227873624157596,-0.008600810036257123
2015-02-05,0.013306590777466987,0.00933022559368002,0.008820965383280033,0.013338826263606052,0.033613091407937556,0.013974761996230267,0.0013185811717257856,0.006034147204315943,0.010793905991640429,0.006893588840957587,0.002635838998855,0.003078734192747845,0.010502348580975429,0.002030095995277481,0.01447406376735394,0.01055131420550115,0.011996431222502935,0.007244392863572813,0.009792196808740883
2015-02-06,0.0032991402053106356,-0.004045972859811897,0.0027406910742246993,-0.00605889791994052,0.01247391345333071,0.0008160050694399068,0.0,-0.0005740140950729611,-0.013362448069736743,0.01953675609827421,-0.008169176688418212,-0.0037168862600447383,-0.002886084338266315,-0.0064429861690293855,-0.0009426432147314756,-0.012651683409592884,0.014428652452608048,0.0005725900742135082,-0.0018561602177902259
2015-02-09,-0.00035294546085573586,-0.0028419411496489744,0.007453209321198528,-0.002846659029210663,-0.0028964554832757727,0.004882007386930454,-0.008202247644673033,-0.006208342069369266,-0.01314230329459054,-0.0012099653371429042,-0.005321952670644059,-0.01360410192340833,-0.007434124410781173,-0.00785507595022139,-0.0011800491971425409,-0.006562712621196454,-0.004417567469411132,-0.016393692688711603,0.0006554863260186394
2015-02-10,0.01006913817598587,0.003112121010174995,-0.0022664263664875506,0.001866087960758378,0.004960722193085854,0.0032414509460023666,0.006619959651806617,0.01788079480976812,0.0056964157420340555,0.011007900483543498,0.027982522102567575,0.013923319870372985,0.005927486659314418,0.008875165015922892,0.005650006533508556,0.003989634480307203,0.006618859812268951,0.015935569195260513,-0.006025089398677075
2015-02-11,0.001978251816561638,0.005355153233651322,-0.0018167813539617939,-0.0004907257263555564,-0.008697771269972066,0.0020207725969645374,0.007624372031084903,-0.0022728703814811624,0.0002987938647782684,-0.0015406629017507,-0.0007079711737141281,0.0020187149780248603,-0.001913264686542071,-0.0018708485150349397,-0.00517752333401722,0.0029236153895180195,-0.012353627950214552,-0.010942970466868651,-0.004514990242958206
2015-02-12,-0.06645473727854334,0.0011487493902908597,0.017746193992874915,0.016646767412373364,0.02201070195116195,0.004832675928002406,0.004964189743296377,0.0020204835705328605,-0.01951563517415167,0.02035018322564275,-0.004731765932197263,0.009297542762681132,0.00865655796298892,0.002380539801562165,0.0166140590000059,0.004543513071758376,0.017653904610197557,-0.005225519029613324,0.019348106596916104
2015-02-13,-0.030274687366871333,0.011013256354607037,0.017170836924586652,0.0056799379705552155,0.00588309033928569,0.010391752836512502,0.0049396051870540525,0.011790052016804609,0.011915659625787889,0.0016770349919679184,-0.004277278447543331,0.005871940884487614,0.00018072461715856747,-0.0011896350303710612,0.017940053587958804,-0.0015123130141141417,0.008530982439586943,-0.0009319278327302172,0.010767745947847018
2015-02-17,0.012726015021002901,0.001268287037641258,-0.0033748696930695488,-0.00048012384902573757,0.0026259581121075293,0.0007950111984778019,-0.0007781579245746961,0.0034852423521947173,0.008197634573969381,0.007180710621561559,-0.0042959644492124305,-0.013684689173577347,0.0058883303337537996,-0.00034014532185766555,0.00045908598610688856,-0.004784404412419896,0.0007224744197857902,0.0017464680159102741,-0.003433170737065616
2015-02-18,0.008812779160593642,0.008303166168484033,-0.017591809056135332,-0.002500320054145355,-0.0032330562509308436,0.003173391496193556,-0.009911479246873078,0.007612430566030781,-0.004790452129675771,-0.01222099271133903,-0.0019153386424970442,0.002434968720704589,0.0028713377163862575,0.00017012387985504418,-0.0011482536501170593,0.00896670395800303,-0.015470369345544466,0.0038318213615120555,-0.0221676915647393
2015-02-19,-0.017448618757774703,0.016922905896950446,-0.01910540031136776,0.0002887608408048692,0.005449447625893278,-0.00039982159929374816,0.006010503704520609,0.010426956622123562,0.007375681056250194,-0.0023606050996591854,0.009065129478325051,-0.004132043795893381,-0.001853518965520884,-0.00853969824865608,-0.0006891650545925998,-0.012247333523133008,0.0007334382106587434,-0.03262767924625809,-0.017401221233638964
2015-02-20,0.01807528669522629,0.02922699167659637,0.002304494190278561,0.006332893847734056,-0.003023610869978377,0.007965007561991921,0.00026078390192019185,-0.0014656327580500061,0.0025966054608703715,0.009577398180489638,-0.003330395191534219,0.0,0.0061454754257193045,0.0008573256694202058,0.008241642504375868,-0.003998079240270513,0.004936532235678914,0.009295655585534135,0.005352273842010646
2015-02-23,0.005870345624857443,-0.022808800638927984,-0.006837136532162447,0.004199706200736841,-0.0008079585745424112,-0.0015880034547754995,-0.005223486569186697,-0.004531750726066264,-0.0007982376444202188,-0.007553640466832157,-0.0028632562518611238,0.0012731896468940462,0.004095795133450153,-0.0008573256694202058,0.006590070866491438,0.006108297770658133,0.004912282545538105,0.003552692843615368,-0.01017161899127128
2015-02-24,0.0069493863089524766,-0.0023291342826414763,0.0009266401769938426,-0.003052700899159433,0.006445031830054848,0.008702547954551054,0.007824875626348593,0.011716613047333624,0.0051772752159386926,0.02446659992079825,0.006668326200913288,0.007079123534888154,0.0018346507607454043,0.0010285841298922627,-0.0013598068324029988,0.001287468356198751,0.004888116353668703,-0.0003548621765387949,0.004595751707664242
2015-02-25,0.01607102520971626,-0.008913788849826076,0.005726328845725881,0.008561740068542711,0.0008026837614893978,0.020273662899008116,-0.10452397738931962,-0.01233084314136601,0.00505172671532339,0.005247575696679441,-0.0019004664136121896,0.03801332955129677,-0.0013609343081686376,0.0022251731681222076,-0.002270839916487688,-0.00046790455397438535,-0.0007224744197857902,-0.01189492348523391,0.002010836981560793
2015-02-26,0.013058132851348603,-0.008400500037866188,-0.014097831206827394,-0.009613066212196486,-0.012109049215895062,-0.0007720674477598166,-0.019219993341760944,-0.011987318299306438,0.015587912075277544,0.007170789717247494,0.009702806287529508,0.017231060949971067,0.004254369852564999,0.008003407739519908,0.0015903368311231958,-0.0033992797575201905,-0.0032587277584479324,0.0027482171845694126,-0.010659052770103372
2015-02-27,-0.020141601182805502,-0.0058166727130117835,-0.0035556700709706845,-0.004601247833949884,-0.00020307661134921773,0.0038549762375557073,0.02411140382605481,0.006629476014858859,-0.0028251405822938835,-0.0048836365102058465,0.01959021570820685,-0.0061486192275070906,-0.005676292518728587,-0.007149013556108308,-0.004777859657864703,-0.00046992222947395135,-0.006549099497270561,0.0015504667085588508,-0.0012417997062179609
2015-03-02,0.005378243708828556,0.019367172623087292,-0.00733849075265347,0.017240876681607453,0.0022314033450996362,0.004606407131986234,0.0022936857881639128,-0.009056825118034517,0.006902305934016972,0.007964297585350444,-0.002312069727694599,0.011060899841432992,0.01090979570774575,0.000683152479512561,0.0006838558493704738,0.00328391144773299,0.013775796395177675,0.0003571638442787517,-0.005663019837094829
2015-03-03,-0.0014636835505115187,0.011442432008732517,-0.0070122364915530255,0.004334740997214759,-0.0020283267337504185,-0.009620813735256473,-0.010073525940988315,0.0034213341046704926,-0.008561961742114654,0.0032327144513537576,-0.005804024965116561,-0.0026033963823177686,-0.013165457793521185,-0.004105414272008723,-0.013767922844451608,-0.0029312959238190217,-0.0018017265069114607,-0.007051743243033037,-0.004782206440366643
2015-03-04,-0.01575022429445294,-0.007873101814330319,0.0,-0.007361303632675842,0.0064765116939091705,-0.007764278939367042,-0.0110529277387319,-0.01004863292147995,-0.006765092636248582,0.0025785040265651205,-0.010532406917673764,0.0051001043842582305,-0.006618270475304833,-0.007916203514016118,-0.005096171380947201,-0.009557113609508505,-0.011426651036653634,-0.009521021294735199,-0.005034121522018431
2015-03-05,0.006428338441428316,0.000777278610814669,-0.004097260985116868,-0.005128211837628349,-0.013812936436268242,0.006215968685945761,-0.005572652492351171,0.010979847883399785,0.008522459285557282,-0.0020945278068538187,-0.002355539562318043,-0.011436730630234315,0.0024496898876629203,0.0017262687443619917,0.0011605866805046716,0.0033138165180561785,0.00036485702255317776,0.011916916800361221,-0.00505999643494448
2015-03-06,-0.010405165630334778,-0.008778055044550648,-0.011331168345146914,-0.011587462253408454,-0.019622844382977345,-0.015613060043671911,-0.02441343421812814,-0.01676728014629081,-0.023788380839237178,-0.01806553974024716,-0.02097335773765252,-0.020179921202859497,-0.019342075167511297,-0.019857909743742574,-0.017550562214334597,-0.023553017301104262,-0.004569257365134138,-0.011796038426944655,-0.01287954607829267
2015-03-09,0.0024876097981367806,0.01058899334685659,0.0038552716628927897,0.013774966406558065,-0.0002084468936573991,0.008617498775605803,0.003719432932028255,0.014220393264769982,0.0054790445008396915,0.009968252013273116,-0.0031358275698338822,0.005953638069910561,0.012155085256227771,0.007362045714276899,0.011501175870836988,0.0051886178159810115,0.0014643822537654394,0.0035051645108321594,-0.005503713591620496
2015-03-10,-0.0175425813317025,-0.015170818449028012,-0.010054997223808648,-0.020831103488988312,-0.017256381310111646,-0.018500841518597433,-0.008534065571130345,-0.018583367380079707,-0.011289473421657092,-0.025359371154916932,-0.01705717021814479,-0.014639483029391442,-0.025014313168276736,-0.011946755731155001,-0.019321943692319543,-0.01883059085663863,-0.025566094178545384,-0.009821240868774339,-0.010624716174050697
2015-03-11,0.004288848404649492,-0.008234902332855398,0.006103112211465422,-0.0019418767169492313,-0.007029521871035893,0.0007944897247682547,-0.0018383319351213956,-0.006420370427353106,-0.012231456776432559,0.004658796221866268,-0.014605985958824341,-0.013908730367265143,-0.003271643959300796,-0.009232964698819401,-0.0011903277439224702,-0.0018413337770262217,0.007664076867905489,-0.010969266736148953,-0.002852336251760512
2015-03-12,0.026210871878394215,0.005738512813741714,-0.010875931231309366,0.04075579905123572,0.0144314920223656,0.008302068456865985,0.003367636622621184,0.007497339615207821,0.015240981201802839,0.018584637493529232,0.019916140947525918,0.01349317633992353,0.01679985302048248,0.010019778976067428,-0.02313350747266929,0.00856367772344413,0.034590562721219076,0.014884331732950784,0.002377702334560361
2015-03-13,-0.011840346210341579,-0.0030959228223874646,-0.007841585861592115,-0.006834815170516428,-0.008676278678790172,-0.014274837463150725,-0.00890277407319573,-0.0236994390095715,-0.00622995967793738,-0.006047312567777574,-0.0164019402705895,0.001038649505592737,-0.0105743237669218,0.0005339142919669193,0.008737848787456315,-0.003172215678150181,-0.0045074705801972925,0.0,-0.0041646965408990155
2015-03-16,0.011104455106579536,0.0137597335905566,0.014749866324152094,0.008699287792159005,-0.0004251916216420071,0.016241366206759977,-0.001542916790907789,0.0179862475015371,0.01847569163768803,0.013838242159021519,0.00947640548209483,0.008268665596902203,0.021098207613507114,0.01623759960061255,0.004340608990277328,0.020921068048936675,0.007022392645855913,0.016829269324232676,0.010556065244157864
2015-03-17,-0.005413312886386024,0.005451380939400785,0.0003877605546875884,-0.0038258758357159195,-0.008541743114270695,-0.005516158574668584,0.001542916790907789,-0.0007641471723598414,-0.011644810870775402,-0.0038878774918247316,0.0054455163867555,-0.01013885336428988,-0.011984149442432646,-0.01144470006978393,0.0033628630621942435,-0.008533069883210231,0.003224791990483755,-0.00807657681075824,-0.00805493715967831
2015-03-18,0.0098211548453353,0.00786497990749524,0.033643107408550144,0.009398526452329747,0.019327509782236074,0.012953913168022524,0.018332542764469384,0.017994582298200612,0.015595095132179715,0.002269656087994676,0.0022191538362741348,0.00859362287253429,0.013547161464652291,0.02068052828110778,0.01900303392627256,0.010804312299018903,0.00463944725528842,-0.001090008202137227,0.023392154564821688
2015-03-19,-0.003917154453993099,-0.010457222109157449,-0.018444498443604296,-0.005572650616613828,-0.01718524716351144,-0.012164160131269863,-0.005769098018900909,0.0,0.0022642364491725075,-0.008946705887745487,-0.014388578755790249,-0.0105711582736161,-0.00487768559827817,0.009667002196537045,-0.00495347394919099,-0.004427517060135777,-0.01181952027697264,-0.012313210553974052,-0.019475221888338723
2015-03-20,0.0141259055075027,0.002527517976015581,0.021532441175144967,0.00982398684964636,0.011912646902106694,0.0027598767943066704,0.013309348537322574,0.019028215549793615,0.006957770597405322,0.008946705887745487,0.015619435361503786,0.011086558725594386,0.004997901494877333,0.006336339046655759,0.013854901549212428,0.016179091504366916,0.008966988957248567,0.02087926482372282,0.0015388660022388478
2015-03-23,-0.006064279854477661,-0.010998793929670292,-0.010425137077199054,-0.0019385887883034414,-0.0012698193566049731,0.00275185363691266,0.005095160788881614,0.0106867081431119,0.005648037379369697,-0.009927624484375563,-0.0007382258887873583,0.016047676284088652,-0.0021645844076472187,0.002557301226598252,-0.00046658218732353873,0.0014151752971933718,-0.004114812511024191,0.0008407027661210265,0.010472636010472769
2015-03-24,-0.010148637424701512,-0.007620027295062393,-0.016371787691014106,-0.010309868363729713,-0.0004234797770590326,-0.007883293715149176,-0.0041941857530738424,-0.00995043439486576,-0.009954302088940992,-0.011184474515976373,-0.003699646258501499,0.007475686203231469,0.001142994983082346,-0.0017041893910931805,0.0009327529481315544,-0.011138719844953293,-0.00773859553323053,-0.0031256288421355194,-0.01070908693302286
2015-03-25,-0.015606042039440382,-0.022810038446587022,0.01400908434761039,-0.019895951474129703,-0.008081572741515775,-0.014348543519652424,-0.033891025208547365,-0.023588813304812106,-0.01601611887524612,-0.014158298177846973,-0.0004942436926786975,-0.01235478967899617,-0.02200593681370311,-0.006330918605863101,-0.03414264066537909,-0.010902963624790374,-0.014742449444089534,-0.02105110221990003,0.0040144577510936585
2015-03-26,-0.02055687364953407,-0.0004047524383512524,-0.003982815263996464,0.002282958736978813,0.0006404423570027795,-0.004425656094876551,-0.0059184710136586105,0.008693199073135816,-0.001995280918891673,-0.0011751749368782427,-0.002475317148721512,-0.005107779719206285,-0.0006759517726102615,-0.01139293159971455,-0.006048025605249752,-0.010414269464561698,-0.0007336292589390503,0.006984783484060841,-0.006383606543947984
2015-03-27,-0.00651968583593554,0.004578465878019244,-0.00925877192106217,0.0022780653834288955,0.028027249958060718,0.0024164538072666275,-0.01637799012426333,-0.0011837312367326547,0.001995280918891673,0.00016800750811007958,-0.006713984218199798,-0.006988792735964644,0.005581366922801756,0.0026006799945230696,-0.0058409408169830535,0.001945591529337598,-0.006997042520731078,-0.006615977161764874,-0.008814613474911859
2015-03-30,0.001025531331755758,0.025536229302001168,0.024814027605401634,0.0060492100639102375,0.019079736376647283,0.010404373788301058,0.0025373744359584727,0.0140529007269512,0.01198694209768636,0.02340160710941719,0.010671406764901192,0.009443855977995241,0.01547573614910025,0.010164592460097932,-0.00024398759478616583,0.004968999352604975,0.011938995912270656,0.014401167703869788,0.02423104665088527
2015-03-31,0.004233278295485476,-0.01730665295542355,-0.018123754092612465,-0.011658408529043207,-0.01448401735387117,-0.012417796522768754,-0.01307223998156859,-0.013429668434999265,-0.009398955684744692,-0.006253092585725817,0.0009870996819500988,-0.004505345918595083,-0.006646587234328649,-0.014851010509275397,-0.0073513330013992295,-0.009474256171134066,-0.006778423756288898,-0.0033985271216270263,-0.007384329679635648
2015-04-01,0.01031534934101952,-0.009641191073824551,-0.0018116073151217549,0.005229842757175085,-0.0016688249912575337,0.0012085575610969457,0.0041633873566193635,-0.008258490984990985,-0.014518456471405372,-0.0038293380168483715,0.0032005920733575444,-0.011872441447929205,-0.014841224303872913,-0.010844822139544519,0.0014746371664964286,0.0046268363191286355,-0.008491886112185654,-0.01890089218591484,-0.006373369657906025
2015-04-02,0.009708101707023076,0.004296327119087451,0.004665040619983962,0.005297013054217814,0.00707326393500507,0.004017514367151254,0.0035091479519762103,0.007946755645320991,0.004929626765966866,0.00946312103862157,0.0,-0.0047886208982586,0.0017213093960446457,0.0042120264986351685,-0.010616154741684092,0.0013351340465828088,0.007940161572049576,0.0002478484807966197,-0.0018962176918941864
2015-04-06,-0.0008785963998407809,0.010992316082627518,0.015457548984013414,-0.0034966791530033348,0.009079578410123634,0.009577345485871191,0.013601439433025941,0.009860873380787893,-0.004828860610624375,-0.0008264828516582057,0.011973164607283593,0.004684660472903168,0.016327795587406158,0.0013999005809268716,0.030794226345121523,0.00737316484465822,-0.005348015161402486,0.003215412568376763,0.009797882958029192
2015-04-07,-0.016460335765644096,0.009167728485381943,0.015038010421156045,-0.0018951377891651688,-0.003292150388413795,-0.00637463645971037,-0.012964615105356181,0.00018523973734296817,0.009434905506864766,0.00626435760405375,-0.0038938575456524127,0.0007270559036065549,0.004401853574908188,0.004362782164682333,-0.00048182126564588756,-0.007858394752549458,-0.0011102883815192754,-0.006068705443913913,0.007256762163313724
2015-04-08,0.004585420405914142,0.006804341454754059,-0.0174727110329016,0.008782336949227698,-0.0030966071293456743,-0.00039973462329312426,0.0031776710266848696,-0.001358372302781241,0.0005993007718156917,0.0032814629243498317,-0.002930296535983423,0.005175725592237335,0.00036096635143323397,-0.004887393333259826,-0.002651866004049097,0.004601938801383376,-0.00037016026897829235,0.00656252391062484,-0.01990552200715001
2015-04-09,0.005955033043860247,0.00039116827984564395,0.002715185671965159,0.0038472654011227903,0.007620503157701908,0.02838187034601214,0.0009514118563962448,0.003022882342311739,0.011613686324766448,0.0068560486402668985,0.0039051570075940845,-0.003102360249450875,0.003122761296864951,0.004887393333259826,0.0014474989842598873,0.001448518214912653,0.0035122580853483854,-0.002347526052469462,0.0069942705754870715
2015-04-10,0.005417262041826021,0.006237861893514385,-0.0003739697911147033,0.001684471261562237,-0.0072067387418846,0.10259723281517763,0.017593755957259205,0.003198223322781857,0.0071783014910522525,0.0037346187559297306,-0.00414976281473356,0.012863728389902462,0.0016768766396300094,-0.0031392593504602218,0.005769034294190067,0.005534218052365425,0.002396196575014109,-0.0023531543487793627,0.010692934787030595
2015-04-13,-0.004028854837887508,-0.007411715274946218,-0.0038425092122729154,-0.004122431093565027,-0.002482949700771897,-0.031352700644201814,0.018207644353010366,-0.0029518851702050597,-0.014905809391635216,0.005978675035666292,-0.004412636521926139,-0.00368774776301084,-0.007389076059069133,-0.009124532104299199,0.0009585271669698692,0.0009591591749238404,0.0049581331476549195,-0.004473884148982421,-0.0025747021891513455
2015-04-14,0.002771554948026278,-0.00019590555243276242,0.021734058658773314,0.0014073980429873956,0.011534772494218082,0.0036128042524015136,-0.005519786844252916,-0.000492737002591781,-0.0002982330241065867,0.015506733492422597,-0.004679459951889786,0.0014356826035104575,0.0009039811861342173,0.017993381635187156,-0.0026374399755813016,0.002035592746596926,-0.0073543297226690285,-0.0017451235305632196,0.01500297879745549
2015-04-15,0.003265656735677247,-0.005104054814000669,0.01432183305280521,0.002995678991710271,0.02587552969199791,-0.00978454365099024,0.015863710452730828,0.01121228677911379,0.0007955386373055262,0.018389594616631477,-0.0027189446544606533,-0.011751508538468514,0.0027073534137542765,0.011875276167994553,0.01453944050367939,-0.0010771444406021402,0.011376212834104393,-0.005128632711981496,0.016599326427135352
2015-04-16,0.014440545988899878,-0.003022295351186699,-0.0022669150150047557,0.010414802451139238,-0.0072101798166719355,-0.006576464993380604,-0.006985686915816469,-0.00611144229068028,-0.008084384391462862,-0.006249001940330956,0.004938098490734788,-0.008434284277051951,-0.0033098829937472374,-0.010491063938724565,-0.002369094466911914,-0.00011953453599211628,0.0,-0.006289885432921416,-0.003981719908909831
2015-04-17,-0.04538453935121556,-0.015717956803973365,-0.009577398402289994,-0.013129375810402522,-0.0018105040405349548,-0.0011004810087635875,-0.008570637929681268,-0.01519474033427759,-0.002106450295515039,-0.015318035744265934,-0.00741659000486905,-0.007873811351397642,-0.02552036715640771,-0.016736705397391027,-0.012891029292033451,-0.01168489297400388,-0.013962855035716704,-0.017312157842944487,-0.009160576296119771
